tabel;id_prov;id_kab;id_komoditas;id_kec;prov;kab;kec;ID;n_utp_budidaya;n_utp_pembibitan;n_utp_budidaya_dan_pembibitan;n_utp_jumlah;n_utp_budidaya_jumlah;n_utp_pembibitan_jumlah;n_utp
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2147;[5310031] DORENG;53;5310;5310031;51073875;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2147;[5310032] MAPITARA;53;5310;5310032;22699474;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2147;[5310040] TALIBURA;53;5310;5310040;113497130;1;0;0;1;1;0;1
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2147;[5310041] WAIGETE;53;5310;5310041;62423251;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2147;[5310042] WAIBLAMA;53;5310;5310042;39724569;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2147;[5310050] KEWAPANTE;53;5310;5310050;51074757;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2147;[5310051] HEWOKLOANG;53;5310;5310051;39724755;4;0;0;4;4;0;4
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2147;[5310052] KANGAE;53;5310;5310052;51074613;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2147;[5310061] PALUE;53;5310;5310061;45399588;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2147;[5310062] KOTING;53;5310;5310062;39724587;1;0;0;1;1;0;1
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2147;[5310063] NELLE;53;5310;5310063;28374675;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2147;[5310070] NITA;53;5310;5310070;85123875;1;0;0;1;1;0;1
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2147;[5310071] MAGEPANDA;53;5310;5310071;45399308;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2147;[5310080] ALOK;53;5310;5310080;39726577;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2147;[5310081] ALOK BARAT;53;5310;5310081;22701390;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2147;[5310082] ALOK TIMUR;53;5310;5310082;62428740;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2147;[5310] SIKKA;53;5310;5310999;1100944907;11;0;0;11;11;0;11
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2148;[5310010] PAGA;53;5310;5310010;80280599;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2148;[5310011] MEGO;53;5310;5310011;68811786;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2148;[5310012] TANA WAWO;53;5310;5310012;57343045;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2148;[5310020] LELA;53;5310;5310020;51608655;2;0;0;2;2;0;2
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2148;[5310030] BOLA;53;5310;5310030;45873547;26;0;0;26;26;0;26
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2148;[5310031] DORENG;53;5310;5310031;51607161;4;0;0;4;4;0;4
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2148;[5310032] MAPITARA;53;5310;5310032;22936490;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2148;[5310040] TALIBURA;53;5310;5310040;114682210;239;0;0;239;239;0;239
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2148;[5310041] WAIGETE;53;5310;5310041;63075045;71;0;0;71;71;0;71
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2148;[5310042] WAIBLAMA;53;5310;5310042;40138602;22;0;0;22;22;0;22
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2148;[5310050] KEWAPANTE;53;5310;5310050;51606702;6;0;0;6;6;0;6
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2148;[5310051] HEWOKLOANG;53;5310;5310051;40138490;69;0;0;69;69;0;69
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2148;[5310052] KANGAE;53;5310;5310052;51607601;6;0;0;6;6;0;6
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2148;[5310061] PALUE;53;5310;5310061;45873620;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2148;[5310062] KOTING;53;5310;5310062;40139365;16;0;0;16;16;0;16
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2148;[5310063] NELLE;53;5310;5310063;28670945;2;0;0;2;2;0;2
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2148;[5310070] NITA;53;5310;5310070;86012685;26;0;0;26;26;0;26
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2148;[5310071] MAGEPANDA;53;5310;5310071;45873340;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2148;[5310080] ALOK;53;5310;5310080;40139120;1;0;0;1;1;0;1
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2148;[5310081] ALOK BARAT;53;5310;5310081;22936618;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2148;[5310082] ALOK TIMUR;53;5310;5310082;63075617;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2148;[5310] SIKKA;53;5310;5310999;1112431243;490;0;0;490;490;0;490
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2149;[5310010] PAGA;53;5310;5310010;78593277;1;0;0;1;1;0;1
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2149;[5310011] MEGO;53;5310;5310011;67365510;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2149;[5310012] TANA WAWO;53;5310;5310012;56137815;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2149;[5310020] LELA;53;5310;5310020;50523948;4;0;0;4;4;0;4
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2149;[5310030] BOLA;53;5310;5310030;44910108;23;0;0;23;23;0;23
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2149;[5310031] DORENG;53;5310;5310031;50523795;2;0;0;2;2;0;2
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2149;[5310032] MAPITARA;53;5310;5310032;22454994;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2149;[5310040] TALIBURA;53;5310;5310040;112272510;5;0;0;5;5;0;5
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2149;[5310041] WAIGETE;53;5310;5310041;61749303;7;0;0;7;7;0;7
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2149;[5310042] WAIBLAMA;53;5310;5310042;39294948;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2149;[5310050] KEWAPANTE;53;5310;5310050;50522004;15;0;0;15;15;0;15
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2149;[5310051] HEWOKLOANG;53;5310;5310051;39294836;1;0;0;1;1;0;1
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2149;[5310052] KANGAE;53;5310;5310052;50521860;19;0;0;19;19;0;19
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2149;[5310061] PALUE;53;5310;5310061;44908252;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2149;[5310062] KOTING;53;5310;5310062;39294668;2;0;0;2;2;0;2
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2149;[5310063] NELLE;53;5310;5310063;28068182;6;0;0;6;6;0;6
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2149;[5310070] NITA;53;5310;5310070;84204840;2;0;0;2;2;0;2
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2149;[5310071] MAGEPANDA;53;5310;5310071;44909156;1;0;0;1;1;0;1
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2149;[5310080] ALOK;53;5310;5310080;39295459;11;0;0;11;11;0;11
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2149;[5310081] ALOK BARAT;53;5310;5310081;22454526;3;0;0;3;3;0;3
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2149;[5310082] ALOK TIMUR;53;5310;5310082;61749864;28;0;0;28;28;0;28
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2149;[5310] SIKKA;53;5310;5310999;1089049855;130;0;0;130;130;0;130
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2150;[5310010] PAGA;53;5310;5310010;83787739;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2150;[5310011] MEGO;53;5310;5310011;71819098;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2150;[5310012] TANA WAWO;53;5310;5310012;59849635;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2150;[5310020] LELA;53;5310;5310020;53864586;1;0;0;1;1;0;1
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2150;[5310030] BOLA;53;5310;5310030;47879564;21;0;0;21;21;0;21
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2150;[5310031] DORENG;53;5310;5310031;53864433;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2150;[5310032] MAPITARA;53;5310;5310032;23939722;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2150;[5310040] TALIBURA;53;5310;5310040;119698370;34;0;0;34;34;0;34
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2150;[5310041] WAIGETE;53;5310;5310041;65833337;50;0;0;50;50;0;50
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2150;[5310042] WAIBLAMA;53;5310;5310042;41893215;2;0;0;2;2;0;2
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2150;[5310050] KEWAPANTE;53;5310;5310050;53862633;30;0;0;30;30;0;30
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2150;[5310051] HEWOKLOANG;53;5310;5310051;41893103;26;0;0;26;26;0;26
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2150;[5310052] KANGAE;53;5310;5310052;53862489;39;0;0;39;39;0;39
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2150;[5310061] PALUE;53;5310;5310061;47877700;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2150;[5310062] KOTING;53;5310;5310062;41892935;4;0;0;4;4;0;4
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2150;[5310063] NELLE;53;5310;5310063;29923495;5;0;0;5;5;0;5
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2150;[5310070] NITA;53;5310;5310070;89770335;16;0;0;16;16;0;16
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2150;[5310071] MAGEPANDA;53;5310;5310071;47878165;3;0;0;3;3;0;3
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2150;[5310080] ALOK;53;5310;5310080;41893733;9;0;0;9;9;0;9
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2150;[5310081] ALOK BARAT;53;5310;5310081;23939254;5;0;0;5;5;0;5
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2150;[5310082] ALOK TIMUR;53;5310;5310082;65832866;24;0;0;24;24;0;24
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2150;[5310] SIKKA;53;5310;5310999;1161056407;269;0;0;269;269;0;269
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2151;[5310010] PAGA;53;5310;5310010;84900627;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2151;[5310011] MEGO;53;5310;5310011;72771810;1;0;0;1;1;0;1
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2151;[5310012] TANA WAWO;53;5310;5310012;60643065;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2151;[5310020] LELA;53;5310;5310020;54579418;7;0;0;7;7;0;7
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2151;[5310030] BOLA;53;5310;5310030;48515500;3;0;0;3;3;0;3
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2151;[5310031] DORENG;53;5310;5310031;54579861;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2151;[5310032] MAPITARA;53;5310;5310032;24257690;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2151;[5310040] TALIBURA;53;5310;5310040;121288210;4;0;0;4;4;0;4
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2151;[5310041] WAIGETE;53;5310;5310041;66708345;8;0;0;8;8;0;8
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2151;[5310042] WAIBLAMA;53;5310;5310042;42450702;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2151;[5310050] KEWAPANTE;53;5310;5310050;54579402;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2151;[5310051] HEWOKLOANG;53;5310;5310051;42449845;1;0;0;1;1;0;1
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2151;[5310052] KANGAE;53;5310;5310052;54577917;5;0;0;5;5;0;5
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2151;[5310061] PALUE;53;5310;5310061;48513636;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2151;[5310062] KOTING;53;5310;5310062;42449379;1;0;0;1;1;0;1
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2151;[5310063] NELLE;53;5310;5310063;30320955;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2151;[5310070] NITA;53;5310;5310070;90962715;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2151;[5310071] MAGEPANDA;53;5310;5310071;48513356;1;0;0;1;1;0;1
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2151;[5310080] ALOK;53;5310;5310080;42449134;1;0;0;1;1;0;1
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2151;[5310081] ALOK BARAT;53;5310;5310081;24256626;2;0;0;2;2;0;2
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2151;[5310082] ALOK TIMUR;53;5310;5310082;66706384;1;0;0;1;1;0;1
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2151;[5310] SIKKA;53;5310;5310999;1176474577;35;0;0;35;35;0;35
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2152;[5310010] PAGA;53;5310;5310010;82129929;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2152;[5310011] MEGO;53;5310;5310011;70396926;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2152;[5310012] TANA WAWO;53;5310;5310012;58663995;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2152;[5310020] LELA;53;5310;5310020;52797510;4;0;0;4;4;0;4
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2152;[5310030] BOLA;53;5310;5310030;46931052;3;0;0;3;3;0;3
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2152;[5310031] DORENG;53;5310;5310031;52797357;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2152;[5310032] MAPITARA;53;5310;5310032;23465764;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2152;[5310040] TALIBURA;53;5310;5310040;117330070;11;0;0;11;11;0;11
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2152;[5310041] WAIGETE;53;5310;5310041;64531368;15;0;0;15;15;0;15
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2152;[5310042] WAIBLAMA;53;5310;5310042;41065353;5;0;0;5;5;0;5
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2152;[5310050] KEWAPANTE;53;5310;5310050;52798239;8;0;0;8;8;0;8
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2152;[5310051] HEWOKLOANG;53;5310;5310051;41065241;5;0;0;5;5;0;5
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2152;[5310052] KANGAE;53;5310;5310052;52798095;7;0;0;7;7;0;7
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2152;[5310061] PALUE;53;5310;5310061;46931572;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2152;[5310062] KOTING;53;5310;5310062;41064328;2;0;0;2;2;0;2
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2152;[5310063] NELLE;53;5310;5310063;29331420;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2152;[5310070] NITA;53;5310;5310070;87994110;9;0;0;9;9;0;9
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2152;[5310071] MAGEPANDA;53;5310;5310071;46930100;2;0;0;2;2;0;2
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2152;[5310080] ALOK;53;5310;5310080;41063785;2;0;0;2;2;0;2
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2152;[5310081] ALOK BARAT;53;5310;5310081;23464998;3;0;0;3;3;0;3
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2152;[5310082] ALOK TIMUR;53;5310;5310082;64528662;5;0;0;5;5;0;5
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2152;[5310] SIKKA;53;5310;5310999;1138079874;81;0;0;81;81;0;81
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2153;[5310010] PAGA;53;5310;5310010;83051727;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2153;[5310011] MEGO;53;5310;5310011;71179386;1;0;0;1;1;0;1
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2153;[5310012] TANA WAWO;53;5310;5310012;59316045;1;0;0;1;1;0;1
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2153;[5310020] LELA;53;5310;5310020;53384355;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2153;[5310030] BOLA;53;5310;5310030;47452692;8;0;0;8;8;0;8
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2153;[5310031] DORENG;53;5310;5310031;53384202;18;0;0;18;18;0;18
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2153;[5310032] MAPITARA;53;5310;5310032;23726286;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2153;[5310040] TALIBURA;53;5310;5310040;118631190;11;0;0;11;11;0;11
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2153;[5310041] WAIGETE;53;5310;5310041;65248623;12;0;0;12;12;0;12
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2153;[5310042] WAIBLAMA;53;5310;5310042;41521788;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2153;[5310050] KEWAPANTE;53;5310;5310050;53385084;19;0;0;19;19;0;19
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2153;[5310051] HEWOKLOANG;53;5310;5310051;41521676;18;0;0;18;18;0;18
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2153;[5310052] KANGAE;53;5310;5310052;53384940;8;0;0;8;8;0;8
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2153;[5310061] PALUE;53;5310;5310061;47453212;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2153;[5310062] KOTING;53;5310;5310062;41521508;4;0;0;4;4;0;4
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2153;[5310063] NELLE;53;5310;5310063;29658190;2;0;0;2;2;0;2
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2153;[5310070] NITA;53;5310;5310070;88973976;5;0;0;5;5;0;5
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2153;[5310071] MAGEPANDA;53;5310;5310071;47451748;5;0;0;5;5;0;5
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2153;[5310080] ALOK;53;5310;5310080;41520227;4;0;0;4;4;0;4
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2153;[5310081] ALOK BARAT;53;5310;5310081;23725822;1;0;0;1;1;0;1
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2153;[5310082] ALOK TIMUR;53;5310;5310082;65245928;3;0;0;3;3;0;3
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2153;[5310] SIKKA;53;5310;5310999;1150738605;120;0;0;120;120;0;120
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2154;[5310010] PAGA;53;5310;5310010;70565075;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2154;[5310011] MEGO;53;5310;5310011;60484194;3;0;0;3;3;0;3
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2154;[5310012] TANA WAWO;53;5310;5310012;50404279;1;0;0;1;1;0;1
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2154;[5310020] LELA;53;5310;5310020;45366984;1;0;0;1;1;0;1
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2154;[5310030] BOLA;53;5310;5310030;40326140;1;0;0;1;1;0;1
