tabel;id_prov;id_kab;id_komoditas;id_kec;prov;kab;kec;ID;n_utp_tunggal;n_utp_campuran;n_utp_tumpang_sari;n_utp_asosiasi_antar_semusim;n_utp_jumlah;n_utp
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2121;[5310010] PAGA;53;5310;5310010;33718713;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2121;[5310011] MEGO;53;5310;5310011;28902618;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2121;[5310012] TANA WAWO;53;5310;5310012;24085405;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2121;[5310020] LELA;53;5310;5310020;21676779;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2121;[5310030] BOLA;53;5310;5310030;19268180;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2121;[5310031] DORENG;53;5310;5310031;21676626;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2121;[5310032] MAPITARA;53;5310;5310032;9634030;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2121;[5310040] TALIBURA;53;5310;5310040;48168022;0;1;0;0;1;1
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2121;[5310041] WAIGETE;53;5310;5310041;26491982;1;0;0;0;1;1
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2121;[5310042] WAIBLAMA;53;5310;5310042;16858471;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2121;[5310050] KEWAPANTE;53;5310;5310050;21675105;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2121;[5310051] HEWOKLOANG;53;5310;5310051;16858359;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2121;[5310052] KANGAE;53;5310;5310052;21674961;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2121;[5310061] PALUE;53;5310;5310061;19267508;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2121;[5310062] KOTING;53;5310;5310062;16859017;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2121;[5310063] NELLE;53;5310;5310063;12042125;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2121;[5310070] NITA;53;5310;5310070;36126225;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2121;[5310071] MAGEPANDA;53;5310;5310071;19267228;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2121;[5310080] ALOK;53;5310;5310080;16858772;0;0;1;0;1;1
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2121;[5310081] ALOK BARAT;53;5310;5310081;9633562;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2121;[5310082] ALOK TIMUR;53;5310;5310082;26494349;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2121;[5310] SIKKA;53;5310;5310999;467238037;1;1;1;0;3;3
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2122;[5310010] PAGA;53;5310;5310010;30862699;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2122;[5310011] MEGO;53;5310;5310011;26453586;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2122;[5310012] TANA WAWO;53;5310;5310012;22044545;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2122;[5310020] LELA;53;5310;5310020;19841076;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2122;[5310030] BOLA;53;5310;5310030;17636444;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2122;[5310031] DORENG;53;5310;5310031;19840923;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2122;[5310032] MAPITARA;53;5310;5310032;8818162;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2122;[5310040] TALIBURA;53;5310;5310040;44090570;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2122;[5310041] WAIGETE;53;5310;5310041;24250000;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2122;[5310042] WAIBLAMA;53;5310;5310042;15434027;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2122;[5310050] KEWAPANTE;53;5310;5310050;19843677;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2122;[5310051] HEWOKLOANG;53;5310;5310051;15433915;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2122;[5310052] KANGAE;53;5310;5310052;19843533;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2122;[5310061] PALUE;53;5310;5310061;17638628;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2122;[5310062] KOTING;53;5310;5310062;15433747;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2122;[5310063] NELLE;53;5310;5310063;11024075;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2122;[5310070] NITA;53;5310;5310070;33073146;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2122;[5310071] MAGEPANDA;53;5310;5310071;17639300;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2122;[5310080] ALOK;53;5310;5310080;15434335;0;0;1;0;1;1
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2122;[5310081] ALOK BARAT;53;5310;5310081;8819598;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2122;[5310082] ALOK TIMUR;53;5310;5310082;24253812;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2122;[5310] SIKKA;53;5310;5310999;427709798;0;0;1;0;1;1
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2123;[5310010] PAGA;53;5310;5310010;31819075;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2123;[5310011] MEGO;53;5310;5310011;27273642;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2123;[5310012] TANA WAWO;53;5310;5310012;22727925;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2123;[5310020] LELA;53;5310;5310020;20455047;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2123;[5310030] BOLA;53;5310;5310030;18182196;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2123;[5310031] DORENG;53;5310;5310031;20455132;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2123;[5310032] MAPITARA;53;5310;5310032;9091514;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2123;[5310040] TALIBURA;53;5310;5310040;45457330;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2123;[5310041] WAIGETE;53;5310;5310041;25001361;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2123;[5310042] WAIBLAMA;53;5310;5310042;15909894;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2123;[5310050] KEWAPANTE;53;5310;5310050;20455506;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2123;[5310051] HEWOKLOANG;53;5310;5310051;15909782;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2123;[5310052] KANGAE;53;5310;5310052;20454291;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2123;[5310061] PALUE;53;5310;5310061;18181524;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2123;[5310062] KOTING;53;5310;5310062;15908781;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2123;[5310063] NELLE;53;5310;5310063;11363385;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2123;[5310070] NITA;53;5310;5310070;34090005;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2123;[5310071] MAGEPANDA;53;5310;5310071;18181244;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2123;[5310080] ALOK;53;5310;5310080;15908536;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2123;[5310081] ALOK BARAT;53;5310;5310081;9091046;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2123;[5310082] ALOK TIMUR;53;5310;5310082;25000294;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2123;[5310] SIKKA;53;5310;5310999;440917510;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2124;[5310010] PAGA;53;5310;5310010;51053471;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2124;[5310011] MEGO;53;5310;5310011;43759248;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2124;[5310012] TANA WAWO;53;5310;5310012;36465335;0;6;0;0;6;6
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2124;[5310020] LELA;53;5310;5310020;32818716;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2124;[5310030] BOLA;53;5310;5310030;29172124;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2124;[5310031] DORENG;53;5310;5310031;32818563;0;1;0;0;1;1
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2124;[5310032] MAPITARA;53;5310;5310032;14586002;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2124;[5310040] TALIBURA;53;5310;5310040;72930603;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2124;[5310041] WAIGETE;53;5310;5310041;40112512;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2124;[5310042] WAIBLAMA;53;5310;5310042;25526081;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2124;[5310050] KEWAPANTE;53;5310;5310050;32819175;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2124;[5310051] HEWOKLOANG;53;5310;5310051;25525969;0;2;0;0;2;2
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2124;[5310052] KANGAE;53;5310;5310052;32819031;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2124;[5310061] PALUE;53;5310;5310061;29172404;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2124;[5310062] KOTING;53;5310;5310062;25522831;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2124;[5310063] NELLE;53;5310;5310063;18229715;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2124;[5310070] NITA;53;5310;5310070;54688995;0;1;0;0;1;1
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2124;[5310071] MAGEPANDA;53;5310;5310071;29167372;0;1;0;0;1;1
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2124;[5310080] ALOK;53;5310;5310080;25521398;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2124;[5310081] ALOK BARAT;53;5310;5310081;14583634;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2124;[5310082] ALOK TIMUR;53;5310;5310082;40104911;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2124;[5310] SIKKA;53;5310;5310999;707398090;0;11;0;0;11;11
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2125;[5310010] PAGA;53;5310;5310010;47745649;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2125;[5310011] MEGO;53;5310;5310011;40924686;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2125;[5310012] TANA WAWO;53;5310;5310012;34103795;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2125;[5310020] LELA;53;5310;5310020;30702479;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2125;[5310030] BOLA;53;5310;5310030;27293348;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2125;[5310031] DORENG;53;5310;5310031;30704940;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2125;[5310032] MAPITARA;53;5310;5310032;13646614;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2125;[5310040] TALIBURA;53;5310;5310040;68232830;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2125;[5310041] WAIGETE;53;5310;5310041;37527886;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2125;[5310042] WAIBLAMA;53;5310;5310042;23882152;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2125;[5310050] KEWAPANTE;53;5310;5310050;30705552;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2125;[5310051] HEWOKLOANG;53;5310;5310051;23882040;0;1;0;0;1;1
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2125;[5310052] KANGAE;53;5310;5310052;30705408;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2125;[5310061] PALUE;53;5310;5310061;27293628;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2125;[5310062] KOTING;53;5310;5310062;23881872;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2125;[5310063] NELLE;53;5310;5310063;17058450;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2125;[5310070] NITA;53;5310;5310070;51174367;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2125;[5310071] MAGEPANDA;53;5310;5310071;27292396;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2125;[5310080] ALOK;53;5310;5310080;23880794;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2125;[5310081] ALOK BARAT;53;5310;5310081;13646146;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2125;[5310082] ALOK TIMUR;53;5310;5310082;37526819;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2125;[5310] SIKKA;53;5310;5310999;661811851;0;1;0;0;1;1
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2126;[5310010] PAGA;53;5310;5310010;53399059;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2126;[5310011] MEGO;53;5310;5310011;45770466;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2126;[5310012] TANA WAWO;53;5310;5310012;38141945;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2126;[5310020] LELA;53;5310;5310020;34327665;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2126;[5310030] BOLA;53;5310;5310030;30513412;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2126;[5310031] DORENG;53;5310;5310031;34326922;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2126;[5310032] MAPITARA;53;5310;5310032;15256174;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2126;[5310040] TALIBURA;53;5310;5310040;76280630;0;1;0;0;1;1
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2126;[5310041] WAIGETE;53;5310;5310041;41954176;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2126;[5310042] WAIBLAMA;53;5310;5310042;26698049;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2126;[5310050] KEWAPANTE;53;5310;5310050;34325991;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2126;[5310051] HEWOKLOANG;53;5310;5310051;26698409;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2126;[5310052] KANGAE;53;5310;5310052;34326909;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2126;[5310061] PALUE;53;5310;5310061;30512740;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2126;[5310062] KOTING;53;5310;5310062;26698595;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2126;[5310063] NELLE;53;5310;5310063;19070395;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2126;[5310070] NITA;53;5310;5310070;57211035;0;1;0;0;1;1
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2126;[5310071] MAGEPANDA;53;5310;5310071;30512460;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2126;[5310080] ALOK;53;5310;5310080;26699774;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2126;[5310081] ALOK BARAT;53;5310;5310081;15257602;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2126;[5310082] ALOK TIMUR;53;5310;5310082;41958323;0;1;0;0;1;1
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2126;[5310] SIKKA;53;5310;5310999;739940731;0;3;0;0;3;3
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2127;[5310010] PAGA;53;5310;5310010;53788525;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2127;[5310011] MEGO;53;5310;5310011;46105474;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2127;[5310012] TANA WAWO;53;5310;5310012;38421315;0;1;0;0;1;1
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2127;[5310020] LELA;53;5310;5310020;34579098;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2127;[5310030] BOLA;53;5310;5310030;30736908;0;1;0;0;1;1
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2127;[5310031] DORENG;53;5310;5310031;34578945;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2127;[5310032] MAPITARA;53;5310;5310032;15368394;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2127;[5310040] TALIBURA;53;5310;5310040;76845646;0;4;0;0;4;4
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2127;[5310041] WAIGETE;53;5310;5310041;42266697;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2127;[5310042] WAIBLAMA;53;5310;5310042;26896926;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2127;[5310050] KEWAPANTE;53;5310;5310050;34581690;0;1;0;0;1;1
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2127;[5310051] HEWOKLOANG;53;5310;5310051;26896814;0;2;0;0;2;2
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2127;[5310052] KANGAE;53;5310;5310052;34581546;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2127;[5310061] PALUE;53;5310;5310061;30739441;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2127;[5310062] KOTING;53;5310;5310062;26897479;0;1;0;0;1;1
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2127;[5310063] NELLE;53;5310;5310063;19212455;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2127;[5310070] NITA;53;5310;5310070;57637215;0;6;0;0;6;6
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2127;[5310071] MAGEPANDA;53;5310;5310071;30739756;1;0;0;0;1;1
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2127;[5310080] ALOK;53;5310;5310080;26897234;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2127;[5310081] ALOK BARAT;53;5310;5310081;15369826;0;0;0;0;0;1
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2127;[5310082] ALOK TIMUR;53;5310;5310082;42266939;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2127;[5310] SIKKA;53;5310;5310999;745408323;1;16;0;0;17;18
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2128;[5310010] PAGA;53;5310;5310010;51338889;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2128;[5310011] MEGO;53;5310;5310011;44004606;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2128;[5310012] TANA WAWO;53;5310;5310012;36670752;0;0;0;0;0;0
BAB_4_tabel_4_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2128;[5310020] LELA;53;5310;5310020;33004341;0;0;0;0;0;0
