tabel;id_prov;id_kab;id_komoditas;id_kec;prov;kab;kec;ID;n_rtup;sum_jumlah_tanaman_belum_menghasilkan;sum_jumlah_tanaman_menghasilkan;sum_jumlah_tanaman_tidak_menghasilkan;sum_produksi_volume;sum_produksi_nilai
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2155;[5310063] NELLE;53;5310;5310063;19839485;490;534;4251;27;78575.7;167111
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2155;[5310070] NITA;53;5310;5310070;59518305;1226;4575;24738;82;813493.1;1311875
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2155;[5310071] MAGEPANDA;53;5310;5310071;31743004;254;1880;2339;206;46476;86298
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2155;[5310080] ALOK;53;5310;5310080;27775195;236;261;2023;46;79439.89999999999;154821
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2155;[5310081] ALOK BARAT;53;5310;5310081;15871926;76;222;584;53;9959;23899
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2155;[5310082] ALOK TIMUR;53;5310;5310082;43647714;307;479;2429;21;118283.3;140451
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2155;[5310] SIKKA;53;5310;5310999;769790314;10513;48245;155063;2670;3710092.63;6341404
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2156;[5310010] PAGA;53;5310;5310010;59938942;1;0;3;0;44;50
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2156;[5310011] MEGO;53;5310;5310011;51377406;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2156;[5310012] TANA WAWO;53;5310;5310012;42814395;1;0;15;0;665;750
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2156;[5310020] LELA;53;5310;5310020;38532870;1;2;5;0;50;750
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2156;[5310030] BOLA;53;5310;5310030;34251372;1;0;8;0;87;200
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2156;[5310031] DORENG;53;5310;5310031;38532717;1;8;5;0;41;60
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2156;[5310032] MAPITARA;53;5310;5310032;17125626;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2156;[5310040] TALIBURA;53;5310;5310040;85626343;11;57;183;0;1627;4275
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2156;[5310041] WAIGETE;53;5310;5310041;47093860;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2156;[5310042] WAIBLAMA;53;5310;5310042;29968757;2;14;8;0;24;120
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2156;[5310050] KEWAPANTE;53;5310;5310050;38531187;1;0;11;0;53;100
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2156;[5310051] HEWOKLOANG;53;5310;5310051;29968645;4;18;16;0;501;1110
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2156;[5310052] KANGAE;53;5310;5310052;38531043;2;47;20;0;124;1500
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2156;[5310061] PALUE;53;5310;5310061;34250343;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2156;[5310062] KOTING;53;5310;5310062;29969310;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2156;[5310063] NELLE;53;5310;5310063;21406620;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2156;[5310070] NITA;53;5310;5310070;64219710;13;30;61;0;6200;36070
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2156;[5310071] MAGEPANDA;53;5310;5310071;34250420;5;28;12;0;60;380
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2156;[5310080] ALOK;53;5310;5310080;29969065;3;1;11;0;131;500
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2156;[5310081] ALOK BARAT;53;5310;5310081;17125158;1;1;1;0;12;100
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2156;[5310082] ALOK TIMUR;53;5310;5310082;47092912;30;45;139;0;1693.26;88180
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2156;[5310] SIKKA;53;5310;5310999;830576701;77;251;498;0;11312.26;134145
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2157;[5310010] PAGA;53;5310;5310010;58761535;25;61;361;0;1290;3110
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2157;[5310011] MEGO;53;5310;5310011;50366874;9;18;83;0;2459;6900
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2157;[5310012] TANA WAWO;53;5310;5310012;41971095;21;5;295;0;1013;6505
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2157;[5310020] LELA;53;5310;5310020;37773900;33;153;231;15;1656.2;13406
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2157;[5310030] BOLA;53;5310;5310030;33576732;81;67;518;29;46549.34;26654
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2157;[5310031] DORENG;53;5310;5310031;37773747;16;28;177;0;4216;16355
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2157;[5310032] MAPITARA;53;5310;5310032;16788306;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2157;[5310040] TALIBURA;53;5310;5310040;83941409;250;1099;2815;30;43868.08;197791
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2157;[5310041] WAIGETE;53;5310;5310041;46168848;84;205;598;7;107034;31499
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2157;[5310042] WAIBLAMA;53;5310;5310042;29380113;21;203;342;5;3122;9375
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2157;[5310050] KEWAPANTE;53;5310;5310050;37774359;308;558;2224;0;48295;166458
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2157;[5310051] HEWOKLOANG;53;5310;5310051;29380001;144;131;1101;15;647108;50206
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2157;[5310052] KANGAE;53;5310;5310052;37774215;131;286;973;5;14665.71;133869
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2157;[5310061] PALUE;53;5310;5310061;33577012;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2157;[5310062] KOTING;53;5310;5310062;29379833;16;93;148;30;67836;6520
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2157;[5310063] NELLE;53;5310;5310063;20945149;32;13;155;0;1584;13775
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2157;[5310070] NITA;53;5310;5310070;62804985;81;244;878;45;379776;229392
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2157;[5310071] MAGEPANDA;53;5310;5310071;33495900;18;48;41;0;360;3445
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2157;[5310080] ALOK;53;5310;5310080;29308860;41;26;177;3;59567;435008
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2157;[5310081] ALOK BARAT;53;5310;5310081;16747898;21;54;148;23;1015;13885
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2157;[5310082] ALOK TIMUR;53;5310;5310082;46056637;22;29;62;0;1043.8;4507
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2157;[5310] SIKKA;53;5310;5310999;813747408;1354;3321;11327;207;1432458.13;1368660
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2158;[5310010] PAGA;53;5310;5310010;59151981;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2158;[5310011] MEGO;53;5310;5310011;50701542;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2158;[5310012] TANA WAWO;53;5310;5310012;42251175;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2158;[5310020] LELA;53;5310;5310020;38026805;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2158;[5310030] BOLA;53;5310;5310030;33801748;2;2;3;0;4;100
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2158;[5310031] DORENG;53;5310;5310031;38026890;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2158;[5310032] MAPITARA;53;5310;5310032;16900814;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2158;[5310040] TALIBURA;53;5310;5310040;84503830;1;0;10;0;304;300
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2158;[5310041] WAIGETE;53;5310;5310041;46476936;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2158;[5310042] WAIBLAMA;53;5310;5310042;29572599;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2158;[5310050] KEWAPANTE;53;5310;5310050;38021076;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2158;[5310051] HEWOKLOANG;53;5310;5310051;29571892;2;0;6;0;27;425
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2158;[5310052] KANGAE;53;5310;5310052;38020932;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2158;[5310061] PALUE;53;5310;5310061;33796316;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2158;[5310062] KOTING;53;5310;5310062;29571724;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2158;[5310063] NELLE;53;5310;5310063;21122630;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2158;[5310070] NITA;53;5310;5310070;63368573;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2158;[5310071] MAGEPANDA;53;5310;5310071;33796988;1;2;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2158;[5310080] ALOK;53;5310;5310080;29572312;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2158;[5310081] ALOK BARAT;53;5310;5310081;16898442;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2158;[5310082] ALOK TIMUR;53;5310;5310082;46470633;1;0;2;0;3;90
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2158;[5310] SIKKA;53;5310;5310999;819625838;7;4;21;0;338;915
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2159;[5310010] PAGA;53;5310;5310010;77998879;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2159;[5310011] MEGO;53;5310;5310011;66856026;1;0;6;0;20;300
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2159;[5310012] TANA WAWO;53;5310;5310012;55713245;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2159;[5310020] LELA;53;5310;5310020;50141835;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2159;[5310030] BOLA;53;5310;5310030;44573068;7;22;17;0;55;1270
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2159;[5310031] DORENG;53;5310;5310031;50153454;1;0;1;1;5;50
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2159;[5310032] MAPITARA;53;5310;5310032;22290398;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2159;[5310040] TALIBURA;53;5310;5310040;111451750;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2159;[5310041] WAIGETE;53;5310;5310041;61298292;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2159;[5310042] WAIBLAMA;53;5310;5310042;39007941;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2159;[5310050] KEWAPANTE;53;5310;5310050;50153352;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2159;[5310051] HEWOKLOANG;53;5310;5310051;39008662;2;0;1;0;30;200
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2159;[5310052] KANGAE;53;5310;5310052;50153922;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2159;[5310061] PALUE;53;5310;5310061;44581196;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2159;[5310062] KOTING;53;5310;5310062;39008494;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2159;[5310063] NELLE;53;5310;5310063;27863180;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2159;[5310070] NITA;53;5310;5310070;83589390;28;47;80;0;982;20659
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2159;[5310071] MAGEPANDA;53;5310;5310071;44580678;1;0;2;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2159;[5310080] ALOK;53;5310;5310080;39007416;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2159;[5310081] ALOK BARAT;53;5310;5310081;22289930;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2159;[5310082] ALOK TIMUR;53;5310;5310082;61297225;1;1;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2159;[5310] SIKKA;53;5310;5310999;1081018333;41;70;107;1;1092;22479
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2160;[5310010] PAGA;53;5310;5310010;75137034;1;16;4;0;20;500
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2160;[5310011] MEGO;53;5310;5310011;64400466;3;25;10;0;100;3000
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2160;[5310012] TANA WAWO;53;5310;5310012;53666945;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2160;[5310020] LELA;53;5310;5310020;48300165;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2160;[5310030] BOLA;53;5310;5310030;42933412;4;11;11;0;311;960
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2160;[5310031] DORENG;53;5310;5310031;48300012;4;15;9;0;63;1930
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2160;[5310032] MAPITARA;53;5310;5310032;21466884;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2160;[5310040] TALIBURA;53;5310;5310040;107335370;13;59;71;0;419;4581
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2160;[5310041] WAIGETE;53;5310;5310041;59034283;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2160;[5310042] WAIBLAMA;53;5310;5310042;37567208;1;10;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2160;[5310050] KEWAPANTE;53;5310;5310050;48300624;1;4;1;0;10;330
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2160;[5310051] HEWOKLOANG;53;5310;5310051;37567096;9;10;15;1;141;1100
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2160;[5310052] KANGAE;53;5310;5310052;48299890;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2160;[5310061] PALUE;53;5310;5310061;42932748;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2160;[5310062] KOTING;53;5310;5310062;37566102;5;2;14;0;70;1125
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2160;[5310063] NELLE;53;5310;5310063;26832900;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2160;[5310070] NITA;53;5310;5310070;80498550;31;72;132;0;2038;45690
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2160;[5310071] MAGEPANDA;53;5310;5310071;42932468;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2160;[5310080] ALOK;53;5310;5310080;37565857;1;10;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2160;[5310081] ALOK BARAT;53;5310;5310081;21466182;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2160;[5310082] ALOK TIMUR;53;5310;5310082;59033216;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2160;[5310] SIKKA;53;5310;5310999;1041137412;73;234;267;1;3172;59216
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2161;[5310010] PAGA;53;5310;5310010;76058717;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2161;[5310011] MEGO;53;5310;5310011;65194220;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2161;[5310012] TANA WAWO;53;5310;5310012;54328605;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2161;[5310020] LELA;53;5310;5310020;48895659;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2161;[5310030] BOLA;53;5310;5310030;43462740;1;0;15;0;128;3200
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2161;[5310031] DORENG;53;5310;5310031;48895506;2;0;23;12;512;13690
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2161;[5310032] MAPITARA;53;5310;5310032;21731310;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2161;[5310040] TALIBURA;53;5310;5310040;108655120;1;200;100;0;180;3000
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2161;[5310041] WAIGETE;53;5310;5310041;59759491;1;0;5;0;67;670
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2161;[5310042] WAIBLAMA;53;5310;5310042;38028704;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2161;[5310050] KEWAPANTE;53;5310;5310050;48893976;2;58;32;0;14;280
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2161;[5310051] HEWOKLOANG;53;5310;5310051;38028592;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2161;[5310052] KANGAE;53;5310;5310052;48893832;2;0;67;0;112;400
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2161;[5310061] PALUE;53;5310;5310061;43461354;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2161;[5310062] KOTING;53;5310;5310062;38029257;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2161;[5310063] NELLE;53;5310;5310063;27163725;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2161;[5310070] NITA;53;5310;5310070;81491025;3;0;33;0;49;660
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2161;[5310071] MAGEPANDA;53;5310;5310071;43461788;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2161;[5310080] ALOK;53;5310;5310080;38029012;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2161;[5310081] ALOK BARAT;53;5310;5310081;21730842;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2161;[5310082] ALOK TIMUR;53;5310;5310082;59759733;4;4;21;4;39;470
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2161;[5310] SIKKA;53;5310;5310999;1053953208;16;262;296;16;1101;22370
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2162;[5310010] PAGA;53;5310;5310010;81698197;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2162;[5310011] MEGO;53;5310;5310011;70026870;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2162;[5310012] TANA WAWO;53;5310;5310012;58354907;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2162;[5310020] LELA;53;5310;5310020;52518906;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2162;[5310030] BOLA;53;5310;5310030;46683404;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2162;[5310031] DORENG;53;5310;5310031;52518753;1;0;10;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2162;[5310032] MAPITARA;53;5310;5310032;23341642;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2162;[5310040] TALIBURA;53;5310;5310040;116707970;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2162;[5310041] WAIGETE;53;5310;5310041;64190157;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2162;[5310042] WAIBLAMA;53;5310;5310042;40848444;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2162;[5310050] KEWAPANTE;53;5310;5310050;52519356;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2162;[5310051] HEWOKLOANG;53;5310;5310051;40848332;3;0;22;0;32;1260
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2162;[5310052] KANGAE;53;5310;5310052;52519212;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2162;[5310061] PALUE;53;5310;5310061;46683676;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2162;[5310062] KOTING;53;5310;5310062;40848164;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2162;[5310063] NELLE;53;5310;5310063;29177586;0;0;0;0;0;0
BAB_4_tabel_4_58_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2162;[5310070] NITA;53;5310;5310070;87536880;9;10;112;5;539;5050
